0.6113525297198728,0.011393553950322485
0.6270558517590731,0.038276944536675205
0.6493094009061493,0.07829169592291635
0.6775425001741477,0.13263340696220152
0.6860210682558521,0.14980782642082008
0.7130073259081311,0.20738978463634117
0.7187839924177035,0.22033461268827947
0.7244980927219051,0.23336874384557235
0.7269348585645145,0.23899830104311146
0.7352418527105955,0.2585191893948285
0.7392140442733038,0.26803866832132967
0.7399428466591049,0.2697985851324502
0.7423872090459374,0.27573181054780643
0.7480394187291606,0.289634862379793
0.7843886820560129,0.3857320423562881
0.7855519310353466,0.3890159709538163
0.7859326028034963,0.39009367096701086
0.7911264639162483,0.4049496400005194
0.8084908544126691,0.456780195448521
0.8141121887223306,0.47431992124014644
0.8174866787080675,0.4850389843047377
0.823284316013889,0.5037999305873891
0.8243067370253848,0.5071547874160467
0.8292932118016116,0.523721831707214
0.8432308115522641,0.5719262702804054
0.8663843876363819,0.6589161186922979
0.8734688534918036,0.6874784006032473
0.8809802142515643,0.7188707450024524
0.8825062673579727,0.7253949899080707
0.8858590104534589,0.7399090849993395
0.8886601039049212,0.7522296840943976
0.8936108060815257,0.7744540349090376
0.896687041546709,0.7885625392156284
0.898809392238522,0.7984342529053517
0.8997856348323644,0.8030136691334125
0.9017004743390222,0.8120677479491826
0.9131523990381004,0.8683022905643031
0.9205901448250964,0.9068825468514707
0.9206380761086254,0.9071367840511972
0.9215178244336223,0.9118163036528423
0.9248353681162386,0.9296908451469069
0.9263229503305699,0.9378252843333262
0.9270505951971161,0.9418317214292496
0.9321126641162149,0.9702177100133196
0.9322186962195804,0.9708221227187969
0.9328863243542085,0.974637261969663
0.9417420112964567,1.026848729242659
0.9440209410390851,1.0407910869938228
0.9477199086244015,1.0638891808911901
0.9490240401652155,1.0721750670427581
0.9509452409783232,1.084520582893001
0.9540291822246116,1.1046934398288633
0.9568630950107806,1.123630271021806
0.9596173996261907,1.1424156844241888
0.9596272996084476,1.1424838992897706
0.9661834870216537,1.1887951288373502
0.9731904995733948,1.2409595996074656
0.9741315135088457,1.248189505956131
0.9798495639674283,1.2933406583073845
0.9823021457162384,1.3133772656111953
0.9875050655148123,1.3573066191694338
0.9877700866996058,1.3595981473822063
0.9881371386412666,1.3627807817512059
0.9901042118075821,1.3800151724402998
0.991460806148027,1.3920793743966338
0.9932724681509855,1.4084239106532164
0.9974586906657061,1.447253368934413
0.9980679382449925,1.4530325181308563
1.0002361533096216,1.4738737564908486
1.0004694431772732,1.4761421116720794
1.0048459956373674,1.5196670410315543
1.0051455090010568,1.5227149671729199
1.0057157940311134,1.5285436104009131
1.0060535461385967,1.5320113687338768
1.0071177587933242,1.5430152577179834
1.0085879544402248,1.55841365532287
1.009745627771886,1.5707028931492728
1.0103252441370776,1.576911150978174
1.0145655329675094,1.6234938270385488
1.0185588091092226,1.6693418864079792
1.0205819373424927,1.693351200835424
1.0240576618002206,1.7359030055504197
1.0319668773596615,1.8394584454919798
1.033423368417706,1.8596416451144377
1.0340866791272754,1.8689565846306484
1.0368519638939673,1.9086507560748418
1.0397923964405422,1.9524576500724844
1.0407463249496367,1.9670417982729222
1.0408792702191587,1.969089278235012
1.0450834540225649,2.035805244333637
1.0474383466204673,2.074935496091363
1.0486018086137812,2.094765652755856
1.0495282705320852,2.11080071350869
1.051745789513708,2.1500948184027386
1.0534319933051317,2.1808746124395357
1.0550854269205991,2.211850679097915
1.0551394941229857,2.212877299265636
1.055920511161748,2.227806234588122
1.0570153940284803,2.2490524838778287
1.0576261067171837,2.261068470304407
1.0585437185446498,2.2793507818980396
1.0589741136552921,2.2880220265808626
1.0592038737380882,2.292676570728484
1.0608907975958564,2.3274078778234846
1.0623661928617396,2.3586162615840727
1.0631427751037514,2.3753677489867497
1.0634492509838676,2.382041984678517
1.0637781042438264,2.389243989520342
